doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,is_paratext,journal_is_in_doaj,journal_is_oa,journal_issn_l,journal_issns,journal_name,oa_status,published_date,publisher,OA Status
10.1002/anie.201810447,oa repository (via OAI-PMH doi match),repository,,https://helda.helsinki.fi/bitstream/10138/324826/1/767_Pyridinethiol_Assisted_Dissolution_of_Elemental_Gold_in_Organic.pdf,TRUE,acceptedVersion,2,https://doi.org/10.1002/anie.201810447,journal-article,TRUE,FALSE,FALSE,FALSE,1433-7851,"1433-7851,1521-3773",Angewandte Chemie International Edition,green,11/27/2018,Wiley,Archived manuscript
10.1111/cge.13095,oa repository (via OAI-PMH title and first author match),repository,cc-by,https://escholarship.org/content/qt2vs1j696/qt2vs1j696.pdf?t=ou0elj,TRUE,publishedVersion,2,https://doi.org/10.1111/cge.13095,journal-article,TRUE,FALSE,FALSE,FALSE,0009-9163,0009-9163,Clinical Genetics,green,12/19/2017,Wiley,Archived manuscript
10.1002/nur.22068,,,,,FALSE,,2,https://doi.org/10.1002/nur.22068,journal-article,FALSE,FALSE,FALSE,FALSE,0160-6891,"0160-6891,1098-240X",Research in Nursing & Health,closed,8/27/2020,Wiley,Closed
10.1002/lsm.23005,oa repository (via OAI-PMH doi match),repository,,https://europepmc.org/articles/pmc6424583?pdf=render,TRUE,acceptedVersion,2,https://doi.org/10.1002/lsm.23005,journal-article,TRUE,FALSE,FALSE,FALSE,0196-8092,0196-8092,Lasers in Surgery and Medicine,green,7/26/2018,Wiley,Archived manuscript
10.1002/dev.21964,oa repository (via pmcid lookup),repository,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7822564,TRUE,acceptedVersion,2,https://doi.org/10.1002/dev.21964,journal-article,TRUE,FALSE,FALSE,FALSE,0012-1630,"0012-1630,1098-2302",Developmental Psychobiology,green,3/1/2020,Wiley,Archived manuscript
10.1002/wer.1145,"open (via crossref license, author manuscript)",publisher,"publisher-specific, author manuscript: http://onlinelibrary.wiley.com/termsAndConditions#am",https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1002/wer.1145,TRUE,acceptedVersion,2,https://doi.org/10.1002/wer.1145,journal-article,TRUE,FALSE,FALSE,FALSE,1061-4303,"1061-4303,1554-7531",Water Environment Research,bronze,6/4/2019,Wiley,Archived manuscript
10.1002/dad2.12126,oa journal (via doaj),publisher,cc-by-nc,https://doi.org/10.1002/dad2.12126,TRUE,publishedVersion,2,https://doi.org/10.1002/dad2.12126,journal-article,TRUE,FALSE,TRUE,TRUE,2352-8729,"2352-8729,2352-8729","Alzheimer's & Dementia: Diagnosis, Assessment & Disease Monitoring",gold,1/1/2020,Wiley,Full OA journal
10.1002/cta.2717,,,,,FALSE,,2,https://doi.org/10.1002/cta.2717,journal-article,FALSE,FALSE,FALSE,FALSE,0098-9886,"0098-9886,1097-007X",International Journal of Circuit Theory and Applications,closed,12/15/2019,Wiley,Closed
10.1111/biom.13276,"open (via crossref license, author manuscript)",publisher,"publisher-specific, author manuscript: http://onlinelibrary.wiley.com/termsAndConditions#am",https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1111/biom.13276,TRUE,acceptedVersion,2,https://doi.org/10.1111/biom.13276,journal-article,TRUE,FALSE,FALSE,FALSE,0006-341X,"0006-341X,1541-0420",Biometrics,bronze,5/7/2020,Wiley,Archived manuscript
10.1111/biom.13273,,,,,FALSE,,2,https://doi.org/10.1111/biom.13273,journal-article,FALSE,FALSE,FALSE,FALSE,0006-341X,"0006-341X,1541-0420",Biometrics,closed,5/7/2020,Wiley,Closed
10.1002/pros.23473,,,,,FALSE,,2,https://doi.org/10.1002/pros.23473,journal-article,FALSE,FALSE,FALSE,FALSE,0270-4137,0270-4137,The Prostate,closed,1/8/2018,Wiley,Closed
10.1111/sode.12494,"open (via crossref license, author manuscript)",publisher,"publisher-specific, author manuscript: http://onlinelibrary.wiley.com/termsAndConditions#am",https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1111/sode.12494,TRUE,acceptedVersion,2,https://doi.org/10.1111/sode.12494,journal-article,TRUE,FALSE,FALSE,FALSE,0961-205X,"0961-205X,1467-9507",Social Development,bronze,12/6/2020,Wiley,Archived manuscript
10.1002/ecy.3108,,,,,FALSE,,2,https://doi.org/10.1002/ecy.3108,journal-article,FALSE,FALSE,FALSE,FALSE,0012-9658,"0012-9658,1939-9170",Ecology,closed,9/1/2020,Wiley,Closed
10.1111/fare.12364,oa repository (via OAI-PMH title and first author match),repository,,https://escholarship.org/content/qt2w8952b2/qt2w8952b2.pdf?t=qa87lc,TRUE,submittedVersion,2,https://doi.org/10.1111/fare.12364,journal-article,TRUE,FALSE,FALSE,FALSE,0197-6664,"0197-6664,1741-3729",Family Relations,green,6/6/2019,Wiley,Archived manuscript
10.1002/bip.23266,"open (via crossref license, author manuscript)",publisher,"publisher-specific, author manuscript: http://onlinelibrary.wiley.com/termsAndConditions#am",https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1002/bip.23266,TRUE,acceptedVersion,2,https://doi.org/10.1002/bip.23266,journal-article,TRUE,FALSE,FALSE,FALSE,0006-3525,"0006-3525,1097-0282",Biopolymers,bronze,3/5/2019,Wiley,Archived manuscript
10.1002/pmic.201800445,,,,,FALSE,,2,https://doi.org/10.1002/pmic.201800445,journal-article,FALSE,FALSE,FALSE,FALSE,1615-9853,"1615-9853,1615-9861",PROTEOMICS,closed,8/7/2019,Wiley,Closed
10.1111/oik.05650,oa repository (via OAI-PMH title and first author match),repository,cc-by,https://escholarship.org/content/qt0ht3g3gb/qt0ht3g3gb.pdf?t=q16408,TRUE,publishedVersion,2,https://doi.org/10.1111/oik.05650,journal-article,TRUE,FALSE,FALSE,FALSE,0030-1299,"0030-1299,1600-0706",Oikos,green,11/5/2018,Wiley,Archived manuscript
10.1111/biom.12908,oa repository (via OAI-PMH doi match),repository,,https://europepmc.org/articles/pmc6296887?pdf=render,TRUE,acceptedVersion,2,https://doi.org/10.1111/biom.12908,journal-article,TRUE,FALSE,FALSE,FALSE,0006-341X,"0006-341X,1541-0420",Biometrics,green,6/5/2018,Wiley,Archived manuscript
10.1002/dad2.12033,oa journal (via doaj),publisher,cc-by-nc,https://doi.org/10.1002/dad2.12033,TRUE,publishedVersion,2,https://doi.org/10.1002/dad2.12033,journal-article,TRUE,FALSE,TRUE,TRUE,2352-8729,"2352-8729,2352-8729","Alzheimer's & Dementia: Diagnosis, Assessment & Disease Monitoring",gold,1/1/2020,Wiley,Full OA journal
10.1002/1878-0261.12201,oa journal (via doaj),publisher,cc-by,https://febs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/1878-0261.12201,TRUE,publishedVersion,2,https://doi.org/10.1002/1878-0261.12201,journal-article,TRUE,FALSE,TRUE,TRUE,1574-7891,"1574-7891,1878-0261",Molecular Oncology,gold,5/12/2018,Wiley,Full OA journal
10.1111/pan.13649,,,,,FALSE,,2,https://doi.org/10.1111/pan.13649,journal-article,FALSE,FALSE,FALSE,FALSE,1155-5645,"1155-5645,1460-9592",Pediatric Anesthesia,closed,6/12/2019,Wiley,Closed
10.1155/2018/8969714,oa journal (via doaj),publisher,cc-by,http://downloads.hindawi.com/journals/cmmi/2018/8969714.pdf,TRUE,publishedVersion,2,https://doi.org/10.1155/2018/8969714,journal-article,TRUE,FALSE,TRUE,TRUE,1555-4309,"1555-4309,1555-4317",Contrast Media & Molecular Imaging,gold,1/1/2018,Hindawi Limited,Full OA journal
10.1111/acem.14175,,,,,FALSE,,2,https://doi.org/10.1111/acem.14175,journal-article,FALSE,FALSE,FALSE,FALSE,1069-6563,"1069-6563,1553-2712",Academic Emergency Medicine,closed,12/24/2020,Wiley,Closed
10.1002/cta.2680,,,,,FALSE,,2,https://doi.org/10.1002/cta.2680,journal-article,FALSE,FALSE,FALSE,FALSE,0098-9886,"0098-9886,1097-007X",International Journal of Circuit Theory and Applications,closed,8/1/2019,Wiley,Closed
10.1002/adem.201800091,,,,,FALSE,,2,https://doi.org/10.1002/adem.201800091,journal-article,FALSE,FALSE,FALSE,FALSE,1438-1656,1438-1656,Advanced Engineering Materials,closed,4/23/2018,Wiley,Closed
10.1111/mec.15469,"open (via crossref license, author manuscript)",publisher,"publisher-specific, author manuscript: http://onlinelibrary.wiley.com/termsAndConditions#am",https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1111/mec.15469,TRUE,acceptedVersion,2,https://doi.org/10.1111/mec.15469,journal-article,TRUE,FALSE,FALSE,FALSE,0962-1083,"0962-1083,1365-294X",Molecular Ecology,bronze,6/1/2020,Wiley,Archived manuscript
10.1002/aenm.201803689,"open (via crossref license, author manuscript)",publisher,"publisher-specific, author manuscript: http://onlinelibrary.wiley.com/termsAndConditions#am",https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1002/aenm.201803689,TRUE,acceptedVersion,2,https://doi.org/10.1002/aenm.201803689,journal-article,TRUE,FALSE,FALSE,FALSE,1614-6832,1614-6832,Advanced Energy Materials,bronze,1/25/2019,Wiley,Archived manuscript
10.1111/mec.15098,,,,,FALSE,,2,https://doi.org/10.1111/mec.15098,journal-article,FALSE,FALSE,FALSE,FALSE,0962-1083,"0962-1083,1365-294X",Molecular Ecology,closed,6/7/2019,Wiley,Closed
10.1111/gcb.14164,"open (via crossref license, author manuscript)",publisher,"publisher-specific, author manuscript: http://onlinelibrary.wiley.com/termsAndConditions#am",https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1111/gcb.14164,TRUE,acceptedVersion,2,https://doi.org/10.1111/gcb.14164,journal-article,TRUE,FALSE,FALSE,FALSE,1354-1013,"1354-1013,1365-2486",Global Change Biology,bronze,5/16/2018,Wiley,Archived manuscript
10.1002/mnfr.201900307,,,,,FALSE,,2,https://doi.org/10.1002/mnfr.201900307,journal-article,FALSE,FALSE,FALSE,FALSE,1613-4125,"1613-4125,1613-4133",Molecular Nutrition & Food Research,closed,9/5/2019,Wiley,Closed
10.1111/dom.13625,oa repository (via OAI-PMH title and first author match),repository,,https://escholarship.org/content/qt5t129191/qt5t129191.pdf?t=q04ru7,TRUE,publishedVersion,2,https://doi.org/10.1111/dom.13625,journal-article,TRUE,FALSE,FALSE,FALSE,1462-8902,"1462-8902,1463-1326","Diabetes, Obesity and Metabolism",green,2/14/2019,Wiley,Archived manuscript
10.1002/lary.27301,,,,,FALSE,,2,https://doi.org/10.1002/lary.27301,journal-article,FALSE,FALSE,FALSE,FALSE,0023-852X,"0023-852X,1531-4995",The Laryngoscope,closed,9/8/2018,Wiley,Closed
10.1002/ecs2.2212,oa journal (via doaj),publisher,cc-by,https://esajournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ecs2.2212,TRUE,publishedVersion,2,https://doi.org/10.1002/ecs2.2212,journal-article,TRUE,FALSE,TRUE,TRUE,2150-8925,"2150-8925,2150-8925",Ecosphere,gold,5/1/2018,Wiley,Full OA journal
10.1002/dad2.12013,oa journal (via doaj),publisher,cc-by-nc,https://doi.org/10.1002/dad2.12013,TRUE,publishedVersion,2,https://doi.org/10.1002/dad2.12013,journal-article,TRUE,FALSE,TRUE,TRUE,2352-8729,"2352-8729,2352-8729","Alzheimer's & Dementia: Diagnosis, Assessment & Disease Monitoring",gold,1/1/2020,Wiley,Full OA journal
10.15252/embr.202050613,,,,,FALSE,,2,https://doi.org/10.15252/embr.202050613,journal-article,FALSE,FALSE,FALSE,FALSE,1469-221X,"1469-221X,1469-3178",EMBO reports,closed,12/20/2020,EMBO,Closed
10.1111/een.12878,"open (via crossref license, author manuscript)",publisher,"publisher-specific, author manuscript: http://onlinelibrary.wiley.com/termsAndConditions#am",https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1111/een.12878,TRUE,acceptedVersion,2,https://doi.org/10.1111/een.12878,journal-article,TRUE,FALSE,FALSE,FALSE,0307-6946,"0307-6946,1365-2311",Ecological Entomology,bronze,4/29/2020,Wiley,Archived manuscript
10.1002/oby.22762,,,,,FALSE,,2,https://doi.org/10.1002/oby.22762,journal-article,FALSE,FALSE,FALSE,FALSE,1930-7381,"1930-7381,1930-739X",Obesity,closed,3/23/2020,Wiley,Closed
10.1002/clc.22985,oa repository (via pmcid lookup),repository,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6365142,TRUE,publishedVersion,2,https://doi.org/10.1002/clc.22985,journal-article,TRUE,FALSE,FALSE,FALSE,0160-9289,0160-9289,Clinical Cardiology,green,7/1/2018,Wiley,Archived manuscript
10.1111/gcb.14561,"open (via crossref license, author manuscript)",publisher,"publisher-specific, author manuscript: http://onlinelibrary.wiley.com/termsAndConditions#am",https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1111/gcb.14561,TRUE,acceptedVersion,2,https://doi.org/10.1111/gcb.14561,journal-article,TRUE,FALSE,FALSE,FALSE,1354-1013,"1354-1013,1365-2486",Global Change Biology,bronze,2/1/2019,Wiley,Archived manuscript
10.1111/opn.12229,,,,,FALSE,,2,https://doi.org/10.1111/opn.12229,journal-article,FALSE,FALSE,FALSE,FALSE,1748-3735,"1748-3735,1748-3743",International Journal of Older People Nursing,closed,3/1/2019,Wiley,Closed
10.1111/ijd.15279,,,,,FALSE,,2,https://doi.org/10.1111/ijd.15279,journal-article,FALSE,FALSE,FALSE,FALSE,0011-9059,"0011-9059,1365-4632",International Journal of Dermatology,closed,10/31/2020,Wiley,Closed
10.1111/oik.07260,,,,,FALSE,,2,https://doi.org/10.1111/oik.07260,journal-article,FALSE,FALSE,FALSE,FALSE,0030-1299,"0030-1299,1600-0706",Oikos,closed,6/12/2020,Wiley,Closed
10.1111/cdep.12309,oa repository (via OAI-PMH title and first author match),repository,,https://escholarship.org/content/qt1dn9v67s/qt1dn9v67s.pdf?t=pnw5tn,TRUE,submittedVersion,2,https://doi.org/10.1111/cdep.12309,journal-article,TRUE,FALSE,FALSE,FALSE,1750-8592,1750-8592,Child Development Perspectives,green,11/2/2018,Wiley,Archived manuscript
10.1002/ajmg.a.61408,,,,,FALSE,,2,https://doi.org/10.1002/ajmg.a.61408,journal-article,FALSE,FALSE,FALSE,FALSE,1552-4825,"1552-4825,1552-4833",American Journal of Medical Genetics Part A,closed,11/29/2019,Wiley,Closed
10.1111/josh.12608,,,,,FALSE,,2,https://doi.org/10.1111/josh.12608,journal-article,FALSE,FALSE,FALSE,FALSE,0022-4391,0022-4391,Journal of School Health,closed,3/2/2018,Wiley,Closed
10.1002/glia.23736,,,,,FALSE,,2,https://doi.org/10.1002/glia.23736,journal-article,FALSE,FALSE,FALSE,FALSE,0894-1491,"0894-1491,1098-1136",Glia,closed,10/31/2019,Wiley,Closed
10.1002/dad2.12023,oa journal (via doaj),publisher,cc-by-nc,https://doi.org/10.1002/dad2.12023,TRUE,publishedVersion,2,https://doi.org/10.1002/dad2.12023,journal-article,TRUE,FALSE,TRUE,TRUE,2352-8729,"2352-8729,2352-8729","Alzheimer's & Dementia: Diagnosis, Assessment & Disease Monitoring",gold,1/1/2020,Wiley,Full OA journal
10.1002/adma.201807285,"open (via crossref license, author manuscript)",publisher,"publisher-specific, author manuscript: http://onlinelibrary.wiley.com/termsAndConditions#am",https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1002/adma.201807285,TRUE,acceptedVersion,2,https://doi.org/10.1002/adma.201807285,journal-article,TRUE,FALSE,FALSE,FALSE,0935-9648,"0935-9648,1521-4095",Advanced Materials,bronze,1/15/2019,Wiley,Archived manuscript
10.1002/dev.22000,,,,,FALSE,,2,https://doi.org/10.1002/dev.22000,journal-article,FALSE,FALSE,FALSE,FALSE,0012-1630,"0012-1630,1098-2302",Developmental Psychobiology,closed,6/22/2020,Wiley,Closed
10.1002/ece3.5626,oa journal (via doaj),publisher,cc-by,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ece3.5626,TRUE,publishedVersion,2,https://doi.org/10.1002/ece3.5626,journal-article,TRUE,FALSE,TRUE,TRUE,2045-7758,"2045-7758,2045-7758",Ecology and Evolution,gold,9/30/2019,Wiley,Full OA journal
10.1111/desc.12910,,,,,FALSE,,2,https://doi.org/10.1111/desc.12910,journal-article,FALSE,FALSE,FALSE,FALSE,1363-755X,"1363-755X,1467-7687",Developmental Science,closed,11/22/2019,Wiley,Closed
10.1002/wat2.1277,oa repository (via OAI-PMH title and first author match),repository,,https://escholarship.org/content/qt9n73p87j/qt9n73p87j.pdf?t=pew26u,TRUE,publishedVersion,2,https://doi.org/10.1002/wat2.1277,journal-article,TRUE,FALSE,FALSE,FALSE,2049-1948,"2049-1948,2049-1948",WIREs Water,green,2/15/2018,Wiley,Archived manuscript
10.1002/hup.2757,,,,,FALSE,,2,https://doi.org/10.1002/hup.2757,journal-article,FALSE,FALSE,FALSE,FALSE,0885-6222,"0885-6222,1099-1077",Human Psychopharmacology: Clinical and Experimental,closed,9/11/2020,Wiley,Closed
10.1111/pere.12320,,,,,FALSE,,2,https://doi.org/10.1111/pere.12320,journal-article,FALSE,FALSE,FALSE,FALSE,1350-4126,"1350-4126,1475-6811",Personal Relationships,closed,6/1/2020,Wiley,Closed
10.1111/1475-6773.13155,oa repository (via pmcid lookup),repository,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6606546,TRUE,publishedVersion,2,https://doi.org/10.1111/1475-6773.13155,journal-article,TRUE,FALSE,FALSE,FALSE,0017-9124,"0017-9124,1475-6773",Health Services Research,green,4/22/2019,Wiley,Archived manuscript
10.1002/hbm.24514,oa repository (via pmcid lookup),repository,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6445708,TRUE,publishedVersion,2,https://doi.org/10.1002/hbm.24514,journal-article,TRUE,FALSE,FALSE,FALSE,1065-9471,"1065-9471,1097-0193",Human Brain Mapping,green,1/22/2019,Wiley,Archived manuscript
10.1002/mnfr.201700889,oa repository (via OAI-PMH doi match),repository,,http://europepmc.org/articles/pmc6455915?pdf=render,TRUE,acceptedVersion,2,https://doi.org/10.1002/mnfr.201700889,journal-article,TRUE,FALSE,FALSE,FALSE,1613-4125,1613-4125,Molecular Nutrition & Food Research,green,5/28/2018,Wiley,Archived manuscript
10.1111/eip.12779,oa repository (via pmcid lookup),repository,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6629522,TRUE,acceptedVersion,2,https://doi.org/10.1111/eip.12779,journal-article,TRUE,FALSE,FALSE,FALSE,1751-7885,"1751-7885,1751-7893",Early Intervention in Psychiatry,green,1/15/2019,Wiley,Archived manuscript
10.1002/mds.27724,oa repository (via OAI-PMH doi match),repository,,https://europepmc.org/articles/pmc6642028?pdf=render,TRUE,acceptedVersion,2,https://doi.org/10.1002/mds.27724,journal-article,TRUE,FALSE,FALSE,FALSE,0885-3185,"0885-3185,1531-8257",Movement Disorders,green,5/30/2019,Wiley,Archived manuscript
10.1096/fj.202000013rr,,,,,FALSE,,2,https://doi.org/10.1096/fj.202000013rr,journal-article,FALSE,FALSE,FALSE,FALSE,0892-6638,"0892-6638,1530-6860",The FASEB Journal,closed,6/25/2020,Wiley,Closed
10.1002/anie.201905225,"open (via crossref license, author manuscript)",publisher,"publisher-specific, author manuscript: http://onlinelibrary.wiley.com/termsAndConditions#am",https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1002/anie.201905225,TRUE,acceptedVersion,2,https://doi.org/10.1002/anie.201905225,journal-article,TRUE,FALSE,FALSE,FALSE,1433-7851,"1433-7851,1521-3773",Angewandte Chemie International Edition,bronze,7/25/2019,Wiley,Archived manuscript
10.1111/psyp.13699,,,,,FALSE,,2,https://doi.org/10.1111/psyp.13699,journal-article,FALSE,FALSE,FALSE,FALSE,0048-5772,"0048-5772,1469-8986",Psychophysiology,closed,10/11/2020,Wiley,Closed
10.1111/mve.12353,oa repository (via OAI-PMH doi match),repository,,https://europepmc.org/articles/pmc6995353?pdf=render,TRUE,acceptedVersion,2,https://doi.org/10.1111/mve.12353,journal-article,TRUE,FALSE,FALSE,FALSE,0269-283X,"0269-283X,1365-2915",Medical and Veterinary Entomology,green,1/9/2019,Wiley,Archived manuscript
10.1002/hbm.25164,oa journal (via doaj),publisher,cc-by,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25164,TRUE,publishedVersion,2,https://doi.org/10.1002/hbm.25164,journal-article,TRUE,FALSE,TRUE,TRUE,1065-9471,"1065-9471,1097-0193",Human Brain Mapping,gold,8/19/2020,Wiley,Full OA journal
10.1002/ajmg.a.38582,oa repository (via OAI-PMH doi match),repository,,https://europepmc.org/articles/pmc6065257?pdf=render,TRUE,acceptedVersion,2,https://doi.org/10.1002/ajmg.a.38582,journal-article,TRUE,FALSE,FALSE,FALSE,1552-4825,"1552-4825,1552-4833",American Journal of Medical Genetics Part A,green,12/22/2017,Wiley,Archived manuscript
10.1111/jora.12467,oa repository (via pmcid lookup),repository,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8051307,TRUE,acceptedVersion,2,https://doi.org/10.1111/jora.12467,journal-article,TRUE,FALSE,FALSE,FALSE,1050-8392,"1050-8392,1532-7795",Journal of Research on Adolescence,green,9/1/2019,Wiley,Archived manuscript
10.1111/1745-9133.12337,"open (via crossref license, author manuscript)",publisher,"publisher-specific, author manuscript: http://onlinelibrary.wiley.com/termsAndConditions#am",https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1111/1745-9133.12337,TRUE,acceptedVersion,2,https://doi.org/10.1111/1745-9133.12337,journal-article,TRUE,FALSE,FALSE,FALSE,1538-6473,"1538-6473,1745-9133",Criminology & Public Policy,bronze,1/31/2018,Wiley,Archived manuscript
10.1002/ijc.33284,,,,,FALSE,,2,https://doi.org/10.1002/ijc.33284,journal-article,FALSE,FALSE,FALSE,FALSE,0020-7136,"0020-7136,1097-0215",International Journal of Cancer,closed,9/12/2020,Wiley,Closed
10.1111/lang.12398,oa repository (via OAI-PMH title and first author match),repository,,https://research.bangor.ac.uk/portal/files/27994882/2020_Longitudinal_evidence.pdf,TRUE,submittedVersion,2,https://doi.org/10.1111/lang.12398,journal-article,TRUE,FALSE,FALSE,FALSE,0023-8333,"0023-8333,1467-9922",Language Learning,green,6/1/2020,Wiley,Archived manuscript
